Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Calculated_Revenue,Calculated_Profit,Profit_Per_Hectare,Cost_Per_Hectare,Revenue_Per_Hectare,Profit_Margin_Pct,Is_Profitable,NPK_Total_kg_ha,Water_Used_Per_Ha_m3
SF10348,Tamil Nadu,0.0,Rice,Kharif,4.23,907.0,31.2,66.9,6.8,6.09,34.8,145.6,57.0,94.3,Drip,172.4,3.36,0.72,2.53,10.7,22463,276134,240354,-35780,5365,1.994,67.3,240354.09999999998,-35780,-8458.628841607564,65279.90543735224,56821.276595744675,-14.886375928838296,False,296.9,1268.3215130023639
SF10349,Karnataka,0.0,Pulses,Rabi,13.23,312.8,23.2,73.0,7.3,6.44,13.5,130.7,57.0,122.2,Flood,209.5,2.15,0.83,1.08,14.29,72779,801427,1040012,238585,6611,2.162,49.4,1040011.9099999999,238585,18033.63567649282,60576.49281934996,78610.12849584279,22.940600685376708,True,309.9,499.69765684051396
SF10350,Gujarat,0.0,Maize,Zaid,2.77,146.7,32.6,61.9,8.8,6.83,20.2,135.5,46.6,95.5,Drip,204.5,1.79,0.76,2.74,7.59,21348,185091,162031,-23060,1494,5.08,38.2,162031.32,-23060,-8324.909747292419,66819.85559566788,58494.94584837545,-14.231844523578822,False,277.6,539.3501805054152
SF10351,Madhya Pradesh,0.0,Rice,Kharif,2.18,822.5,28.9,85.0,7.0,7.47,38.4,134.4,57.2,113.1,Rainfed,104.4,5.35,0.94,1.76,3.84,23459,125890,90083,-35807,1787,2.149,55.6,90082.56,-35807,-16425.229357798165,57747.706422018346,41322.477064220184,-39.74889823829135,False,304.70000000000005,819.7247706422017
SF10352,Punjab,0.0,Rice,Kharif,12.73,909.6,29.3,79.5,7.6,8.31,29.8,40.0,96.5,72.6,Flood,219.3,4.6,0.97,0.3,3.82,18814,929221,71869,-857352,22531,0.17,68.8,71869.48,-857352,-67348.9395129615,72994.57973291437,5645.6402199528675,-1192.9371495359612,False,209.1,1769.9135899450118
SF10353,Tamil Nadu,0.0,Maize,Zaid,5.58,352.0,27.9,62.3,9.5,7.46,17.8,136.3,49.8,74.0,Rainfed,125.8,1.74,0.95,1.42,7.92,25935,296682,205405,-91277,1923,4.119,52.3,205405.2,-91277,-16357.885304659498,53168.81720430108,36810.931899641575,-44.437574547844505,False,260.1,344.6236559139785
SF10354,Madhya Pradesh,0.0,Maize,Kharif,12.95,268.1,25.6,67.9,6.2,7.04,29.7,80.5,16.5,116.6,Rainfed,162.3,4.53,0.99,2.67,34.58,24570,844970,849631,4661,4344,7.96,42.9,849630.6,4661,359.92277992277997,65248.648648648654,65608.57142857143,0.5485910942515044,True,213.6,335.44401544401546
SF10355,Maharashtra,0.0,Cotton,Rabi,4.61,345.0,25.7,50.1,8.6,7.07,35.8,161.8,15.0,109.6,Drip,228.8,5.55,0.67,1.51,6.96,74230,353949,516641,162692,2933,2.373,24.8,516640.8,162692,35291.10629067245,76778.52494577006,112069.63123644251,31.490338552302276,True,286.4,636.2255965292841
SF10356,Gujarat,0.0,Cotton,Kharif,5.1,1011.5,26.1,67.8,5.4,6.14,23.1,104.7,40.3,98.1,Sprinkler,127.8,1.9,0.8,1.29,6.58,63004,315919,414566,98647,4344,1.515,64.1,414566.32,98647,19342.549019607846,61944.901960784315,81287.45098039217,23.795246112802303,True,243.1,851.764705882353
SF10357,Madhya Pradesh,0.0,Maize,Kharif,2.6,897.6,32.5,50.2,8.0,6.88,33.0,103.5,70.1,130.3,Sprinkler,175.9,4.42,0.67,4.14,10.76,18324,161663,197166,35503,1707,6.303,48.5,197166.24,35503,13655.0,62178.07692307692,75833.07692307692,18.006654291307832,True,303.9,656.5384615384615
SF10358,Punjab,0.0,Sugarcane,Rabi,14.74,589.1,24.2,54.5,8.0,6.81,19.1,151.3,80.3,127.8,Sprinkler,187.3,4.43,0.98,84.75,1249.21,3483,972119,4350998,3378879,23936,52.19,43.8,4350998.43,3378879,229231.9538670285,65951.0854816825,295183.03934871097,77.6575627017066,True,359.40000000000003,1623.8805970149253
SF10359,Andhra Pradesh,0.0,Maize,Kharif,9.24,958.2,29.0,54.6,7.6,6.94,32.0,150.3,66.7,124.4,Drip,156.4,5.87,0.87,4.56,42.13,18442,562151,776961,214810,4826,8.73,53.4,776961.4600000001,214810,23247.8354978355,60838.85281385281,84086.68831168831,27.64746235654042,True,341.4,522.2943722943722
SF10360,Gujarat,0.0,Chilli,Rabi,13.19,221.2,24.3,53.7,7.5,7.3,17.3,89.5,48.1,147.2,Drip,149.4,4.32,0.94,1.24,16.36,96870,739537,1584793,845256,7742,2.113,30.8,1584793.2,845256,64083.093252463994,56068.00606520091,120151.0993176649,53.33541983085488,True,284.79999999999995,586.9598180439727
SF10361,Telangana,0.0,Wheat,Kharif,0.53,717.9,32.9,94.3,6.7,7.49,33.7,122.6,46.1,87.7,Rainfed,160.9,5.75,0.65,1.21,0.64,23493,40202,15036,-25166,177,3.616,37.5,15035.52,-25166,-47483.018867924526,75852.83018867925,28369.811320754714,-167.37164139398777,False,256.4,333.9622641509434
SF10362,Tamil Nadu,0.0,Maize,Rabi,12.28,890.2,23.3,54.3,7.6,6.41,20.7,132.8,55.2,97.9,Rainfed,156.2,8.52,0.83,3.77,46.3,22637,753494,1048093,294599,3016,15.351,34.4,1048093.1,294599,23990.14657980456,61359.44625407166,85349.59283387623,28.10809727762708,True,285.9,245.6026058631922
SF10363,Punjab,0.0,Rice,Kharif,7.76,621.7,31.3,78.7,6.6,8.31,35.2,139.8,29.1,122.7,Flood,290.6,2.17,0.76,0.3,2.33,25024,579940,58306,-521634,14045,0.166,61.6,58305.92,-521634,-67220.8762886598,74734.53608247422,7513.659793814433,-894.6489212087951,False,291.6,1809.9226804123712
SF10364,Karnataka,0.0,Maize,Kharif,8.95,1180.1,25.4,65.3,6.8,6.49,40.5,87.5,51.9,90.6,Flood,76.2,4.25,1.0,3.27,29.27,20802,385486,608875,223389,6307,4.641,57.8,608874.54,223389,24959.664804469277,43071.06145251397,68030.72625698325,36.68881133237528,True,230.0,704.6927374301677
SF10365,Maharashtra,0.0,Maize,Kharif,3.51,638.5,25.7,73.0,7.8,7.84,37.1,76.1,77.8,129.4,Rainfed,133.7,3.2,0.78,0.88,3.09,23146,193464,71521,-121943,925,3.341,53.5,71521.14,-121943,-34741.59544159544,55117.94871794872,20376.35327635328,-170.49957355182394,False,283.29999999999995,263.53276353276357
SF10366,Gujarat,0.0,Maize,Kharif,10.31,1149.3,27.9,66.9,7.1,6.96,33.4,97.1,48.5,110.7,Sprinkler,242.3,7.64,0.67,3.62,37.32,17220,785711,642650,-143061,5679,6.572,40.7,642650.4,-143061,-13875.945683802132,76208.63239573229,62332.68671193016,-22.261106356492647,False,256.3,550.8244422890398
SF10367,Tamil Nadu,0.0,Rice,Rabi,1.52,361.3,28.8,41.3,8.2,7.07,22.8,113.5,26.2,75.0,Flood,40.0,4.3,0.99,3.0,4.56,20594,71752,93909,22157,2889,1.578,37.3,93908.63999999998,22157,14576.973684210527,47205.26315789473,61782.23684210526,23.594117709697688,True,214.7,1900.657894736842
SF10368,Maharashtra,0.0,Maize,Rabi,7.38,758.1,25.8,66.5,7.1,6.03,11.7,111.2,67.4,71.2,Rainfed,177.0,5.14,0.91,2.69,19.85,24734,538921,490970,-47951,2365,8.393,54.6,490969.9,-47951,-6497.425474254743,73024.52574525746,66527.10027100271,-9.766584516365562,False,249.8,320.46070460704607
SF10369,Telangana,0.0,Maize,Rabi,6.97,494.6,24.4,49.8,6.9,7.48,22.8,159.1,96.1,125.8,Flood,158.8,4.3,0.98,1.68,11.71,20650,408886,241812,-167074,5493,2.132,45.8,241811.50000000003,-167074,-23970.444763271164,58663.70157819225,34693.25681492109,-69.09251815459943,False,381.0,788.0918220946916
SF10370,Maharashtra,0.0,Pulses,Zaid,3.64,511.4,29.9,44.5,7.5,7.59,27.0,128.3,70.1,105.0,Drip,154.0,6.07,0.67,0.58,2.11,65636,220371,138492,-81879,1047,2.015,34.5,138491.96,-81879,-22494.23076923077,60541.48351648352,38047.25274725274,-59.1218265314964,False,303.4,287.6373626373626
SF10371,Tamil Nadu,0.0,Chilli,Rabi,4.23,454.8,24.8,64.8,9.3,6.68,25.5,91.5,66.9,139.5,Drip,189.7,5.17,0.72,2.43,10.28,97381,256357,1001077,744720,2225,4.62,38.2,1001076.6799999999,744720,176056.73758865247,60604.49172576831,236661.22931442078,74.39187994529891,True,297.9,526.0047281323876
SF10372,Maharashtra,0.0,Cotton,Kharif,5.54,961.9,30.1,53.9,5.5,6.06,31.3,106.9,34.8,89.8,Drip,305.4,5.17,0.72,1.01,5.6,73541,429603,411830,-17773,3122,1.794,49.9,411829.6,-17773,-3208.1227436823106,77545.6678700361,74337.54512635378,-4.315615666658572,False,231.5,563.5379061371841
SF10373,Gujarat,0.0,Wheat,Kharif,8.91,830.6,29.6,75.8,6.1,6.44,33.5,124.0,67.7,149.6,Flood,269.8,1.13,0.81,3.02,26.91,28373,562055,763517,201462,5995,4.489,61.3,763517.43,201462,22610.77441077441,63081.36924803592,85692.14365881032,26.3860529628024,True,341.29999999999995,672.8395061728395
SF10374,Andhra Pradesh,0.0,Cotton,Rabi,7.73,470.5,24.6,63.9,8.1,6.77,15.8,133.0,43.8,84.1,Drip,148.5,4.46,0.88,2.16,16.7,68296,466151,1140543,674392,4662,3.582,50.7,1140543.2,674392,87243.46701164295,60304.139715394565,147547.60672703752,59.12902889237846,True,260.9,603.104786545925
SF10375,Karnataka,0.0,Rice,Rabi,10.35,500.9,27.1,41.6,8.5,6.94,26.0,70.2,84.1,46.3,Rainfed,225.3,2.95,0.88,3.0,31.05,19328,643304,600134,-43170,8897,3.49,33.3,600134.4,-43170,-4171.014492753623,62154.97584541063,57983.96135265701,-7.193393475457148,False,200.60000000000002,859.6135265700483
SF10376,Andhra Pradesh,0.0,Pulses,Zaid,10.74,80.0,31.4,55.0,5.7,6.79,20.5,69.8,50.8,121.1,Rainfed,70.7,3.45,0.85,0.72,7.73,80356,580909,621152,40243,2015,3.836,42.8,621151.88,40243,3747.020484171322,54088.361266294225,57835.381750465545,6.478768481788677,True,241.7,187.61638733705772
SF10377,Maharashtra,0.0,Wheat,Kharif,14.29,872.2,27.3,70.9,5.5,6.65,28.6,193.7,45.4,136.4,Flood,229.2,6.28,0.79,3.74,53.44,26616,1033483,1422359,388876,9456,5.651,46.5,1422359.04,388876,27213.156053184048,72322.11336599021,99535.26941917425,27.34021439031918,True,375.5,661.7214835549336
SF10378,Tamil Nadu,0.0,Chilli,Kharif,1.15,780.6,30.9,73.6,6.1,5.84,28.7,40.0,60.9,129.9,Rainfed,283.6,2.13,0.97,0.79,0.91,114111,70973,103841,32868,409,2.225,70.4,103841.01000000001,32868,28580.869565217392,61715.65217391305,90296.52173913045,31.652237555493496,True,230.8,355.6521739130435
SF10379,Karnataka,0.0,Maize,Kharif,10.2,1003.0,29.8,85.0,6.2,6.52,36.7,119.0,58.3,69.1,Flood,343.2,4.15,0.78,4.1,41.82,22998,779375,961776,182401,8738,4.786,61.4,961776.36,182401,17882.450980392157,76409.3137254902,94291.76470588236,18.965018881735457,True,246.4,856.6666666666667
SF10380,Punjab,0.0,Wheat,Kharif,11.77,1071.4,29.4,70.6,6.4,6.21,31.0,126.9,86.7,112.5,Sprinkler,197.5,0.5,0.71,2.52,29.66,20764,708666,615860,-92806,6853,4.328,67.2,615860.24,-92806,-7884.961767204758,60209.51571792694,52324.55395072218,-15.069333939531711,False,326.1,582.2429906542056
SF10381,Karnataka,0.0,Maize,Rabi,9.56,126.2,27.6,73.5,8.0,6.72,29.8,167.9,52.4,63.0,Sprinkler,183.9,8.14,0.93,3.39,32.41,18968,602709,614753,12044,5404,5.997,36.4,614752.8799999999,12044,1259.8326359832636,63044.87447698745,64304.70711297071,1.9591608337006894,True,283.3,565.2719665271966
SF10382,Tamil Nadu,0.0,Pulses,Rabi,6.17,537.3,19.5,69.2,6.5,8.26,23.9,161.8,66.7,168.6,Drip,280.7,3.65,0.87,0.3,1.85,83112,483204,153757,-329447,1840,1.005,40.0,153757.2,-329447,-53394.975688816856,78315.07293354944,24920.097244732577,-214.2647164031556,False,397.1,298.2171799027553
SF10383,Punjab,0.0,Chilli,Rabi,14.63,332.0,22.1,69.1,8.1,6.83,18.9,96.0,43.5,134.5,Flood,179.1,4.43,0.85,2.1,30.72,88550,888938,2720256,1831318,12485,2.461,43.8,2720256.0,1831318,125175.52973342447,60761.312371838685,185936.84210526315,67.32153150291738,True,274.0,853.3834586466165
SF10384,Gujarat,0.0,Chilli,Kharif,7.75,450.4,32.9,58.7,9.1,7.33,31.7,201.9,62.3,142.7,Flood,246.6,3.83,0.95,1.53,11.86,107332,566160,1272958,706798,6393,1.855,39.2,1272957.52,706798,91199.74193548386,73052.90322580645,164252.64516129033,55.5240628520344,True,406.9,824.9032258064516
SF10385,Madhya Pradesh,0.0,Cotton,Kharif,9.06,856.6,26.2,64.3,8.1,7.07,39.9,111.7,73.9,44.4,Rainfed,132.2,6.74,0.7,1.5,13.59,70487,543229,957918,414689,3627,3.747,35.5,957918.33,414689,45771.412803532,59959.05077262693,105730.46357615893,43.2906574466708,True,230.00000000000003,400.33112582781456
SF10386,Telangana,0.0,Wheat,Zaid,3.45,537.2,33.0,55.7,8.4,6.75,15.8,159.3,63.0,71.9,Sprinkler,269.1,5.02,0.87,2.96,10.21,21001,308439,214420,-94019,1657,6.162,50.5,214420.21000000002,-94019,-27251.884057971012,89402.60869565218,62150.72463768115,-43.8480552187296,False,294.20000000000005,480.28985507246375
SF10387,Karnataka,0.0,Wheat,Kharif,1.24,995.3,28.5,69.5,6.3,5.83,32.2,148.6,78.3,102.6,Flood,156.6,4.3,0.75,1.05,1.3,21490,74716,27937,-46779,903,1.44,70.8,27937.0,-46779,-37725.0,60254.83870967742,22529.83870967742,-167.4446075097541,False,329.5,728.2258064516129
SF10388,Maharashtra,0.0,Chilli,Zaid,7.95,263.2,27.0,48.1,8.0,6.92,21.0,131.5,53.1,118.8,Drip,149.6,7.79,1.0,1.95,15.5,92669,496596,1436370,939774,4385,3.535,28.9,1436369.5,939774,118210.56603773584,62464.90566037736,180675.4716981132,65.42701393095093,True,303.4,551.5723270440252
SF10389,Maharashtra,0.0,Pulses,Kharif,13.68,797.9,28.1,73.5,8.2,7.82,30.9,131.9,34.3,120.0,Sprinkler,235.7,8.03,0.78,0.33,4.51,72226,923634,325739,-597895,5379,0.838,42.9,325739.26,-597895,-43705.77485380117,67517.1052631579,23811.330409356724,-183.5503271023734,False,286.2,393.20175438596493
SF10390,Karnataka,0.0,Groundnut,Rabi,2.22,668.0,23.0,44.4,6.0,6.58,20.9,153.9,78.7,61.3,Flood,95.9,6.41,0.67,2.36,5.24,59022,132630,309275,176645,1343,3.902,36.6,309275.28,176645,79569.81981981981,59743.24324324324,139313.06306306305,57.1158354215504,True,293.90000000000003,604.9549549549549
SF10391,Madhya Pradesh,0.0,Chilli,Rabi,11.2,506.0,22.8,58.3,8.2,6.12,25.0,151.9,79.1,97.5,Drip,169.2,4.88,0.69,1.71,19.15,89959,812218,1722715,910497,6816,2.81,32.2,1722714.8499999999,910497,81294.375,72519.46428571429,153813.8392857143,52.85244512295998,True,328.5,608.5714285714286
SF10392,Maharashtra,0.0,Cotton,Rabi,11.29,419.2,20.9,32.1,6.6,6.92,16.4,157.5,41.6,106.2,Drip,188.0,6.03,0.71,1.44,16.26,71823,861316,1167842,306526,7174,2.267,19.8,1167841.9800000002,306526,27150.221434898143,76290.16829052259,103440.38972542074,26.247214948597495,True,305.3,635.4295837023916
SF10393,Telangana,0.0,Rice,Rabi,4.56,143.6,22.9,59.9,7.9,5.92,20.8,138.3,41.7,100.8,Flood,247.7,6.31,0.69,1.35,6.16,21354,351602,131541,-220061,8987,0.685,24.0,131540.64,-220061,-48258.99122807018,77105.70175438597,28846.710526315794,-167.2946077648794,False,280.8,1970.8333333333335
SF10394,Andhra Pradesh,0.0,Cotton,Zaid,3.63,505.2,28.6,52.6,4.9,8.03,21.1,82.3,57.0,62.7,Sprinkler,174.3,7.2,0.8,0.3,1.09,79549,267215,86708,-180507,2833,0.385,17.8,86708.41,-180507,-49726.44628099174,73612.9476584022,23886.50137741047,-208.17802278913135,False,202.0,780.4407713498623
SF10395,Madhya Pradesh,0.0,Cotton,Kharif,8.39,620.2,26.7,70.7,6.9,5.92,30.2,66.4,68.0,125.3,Drip,226.5,5.32,0.95,0.96,8.05,67373,552210,542353,-9857,6223,1.294,52.4,542352.65,-9857,-1174.8510131108462,65817.6400476758,64642.78903456495,-1.8174509959380698,False,259.7,741.7163289630512
SF10396,Maharashtra,0.0,Rice,Zaid,2.2,80.0,33.9,52.3,7.5,6.49,16.0,119.6,96.6,115.8,Flood,243.6,4.71,0.7,2.07,4.55,21174,154319,96342,-57977,4502,1.011,43.1,96341.7,-57977,-26353.181818181816,70145.0,43791.81818181818,-60.1783230574412,False,332.0,2046.3636363636363
SF10397,Punjab,0.0,Cotton,Zaid,3.48,256.7,31.0,58.6,8.4,5.75,25.2,118.9,35.9,142.0,Drip,104.8,4.78,0.9,0.43,1.5,68030,236379,102045,-134334,2326,0.645,30.4,102045.0,-134334,-38601.724137931036,67925.0,29323.275862068967,-131.6419226811701,False,296.8,668.3908045977012
SF10398,Andhra Pradesh,0.0,Wheat,Kharif,5.56,855.5,24.4,84.3,6.5,7.36,35.1,163.2,67.0,147.4,Drip,298.8,6.1,0.89,2.18,12.12,21494,469824,260507,-209317,2695,4.497,63.2,260507.27999999997,-209317,-37646.94244604317,84500.71942446043,46853.77697841727,-80.34985624186682,False,377.6,484.7122302158274
SF10399,Telangana,0.0,Pulses,Kharif,14.75,888.7,27.1,69.7,5.4,7.14,24.9,118.3,57.3,110.4,Sprinkler,204.5,6.85,0.85,1.32,19.47,68200,1133339,1327854,194515,4617,4.217,41.2,1327854.0,194515,13187.457627118643,76836.54237288136,90024.0,14.648824343640191,True,286.0,313.0169491525424
SF10400,Andhra Pradesh,0.0,Pulses,Kharif,8.67,879.2,26.5,69.9,7.3,6.52,35.8,165.1,41.8,73.0,Flood,136.6,2.36,0.81,1.47,12.74,70352,620548,896284,275736,4195,3.037,59.5,896284.48,275736,31803.460207612457,71574.16378316033,103377.62399077279,30.76435594075092,True,279.9,483.85236447520185
SF10401,Punjab,0.0,Pulses,Zaid,8.91,521.4,32.0,43.7,8.6,6.03,21.1,93.1,58.0,73.4,Rainfed,176.3,2.79,0.87,0.66,5.88,68052,420584,400146,-20438,2007,2.93,39.3,400145.76,-20438,-2293.8271604938273,47203.591470258136,44909.76430976431,-5.107635712964767,False,224.5,225.25252525252526
SF10402,Gujarat,0.0,Groundnut,Rabi,1.07,378.6,18.3,57.4,7.6,6.57,30.6,98.2,69.9,100.5,Drip,240.6,5.22,0.66,1.9,2.03,55920,82155,113518,31363,500,4.06,31.9,113517.59999999999,31363,29311.214953271025,76780.3738317757,106091.58878504673,27.62821755140154,True,268.6,467.2897196261682
SF10403,Andhra Pradesh,0.0,Chilli,Kharif,7.78,719.0,27.3,86.9,7.8,7.58,36.3,128.1,75.2,109.4,Drip,163.7,2.44,0.83,1.43,11.13,106697,466547,1187538,720991,4446,2.503,79.1,1187537.61,720991,92672.36503856041,59967.480719794345,152639.84575835476,60.71308876010705,True,312.70000000000005,571.46529562982
SF10404,Maharashtra,0.0,Pulses,Kharif,3.24,997.5,27.2,75.0,6.0,7.45,33.2,123.9,43.4,84.9,Flood,219.0,5.99,0.77,0.64,2.07,62947,179285,130300,-48985,1540,1.344,56.7,130300.29,-48985,-15118.827160493825,55334.87654320987,40216.049382716046,-37.59401381427475,False,252.20000000000002,475.3086419753086
SF10405,Madhya Pradesh,0.0,Groundnut,Kharif,1.25,982.9,28.7,69.0,7.4,7.58,36.5,63.5,49.1,85.9,Drip,282.5,8.04,0.81,0.71,0.89,56780,88048,50534,-37514,539,1.651,43.3,50534.200000000004,-37514,-30011.2,70438.4,40427.2,-74.23516840147228,False,198.5,431.2
SF10406,Punjab,0.0,Rice,Rabi,11.27,357.4,25.8,58.7,8.1,6.22,20.3,98.6,50.0,111.7,Rainfed,143.8,7.18,0.71,2.46,27.72,17765,730400,492446,-237954,7899,3.509,25.6,492445.8,-237954,-21113.93078970719,64809.22803904171,43695.297249334515,-48.32083111650821,False,260.3,700.8873114463177
SF10407,Maharashtra,0.0,Wheat,Rabi,6.03,524.3,28.5,39.3,7.1,6.3,25.8,54.5,62.9,130.7,Rainfed,250.0,1.08,0.69,2.26,13.63,26194,381283,357024,-24259,1820,7.489,45.4,357024.22000000003,-24259,-4023.0514096185734,63231.01160862354,59207.96019900497,-6.79478130321771,False,248.1,301.82421227197347
SF10408,Tamil Nadu,0.0,Wheat,Kharif,14.01,1153.3,29.9,83.9,6.4,7.18,30.5,102.8,42.8,129.7,Drip,179.1,2.85,0.99,1.96,27.46,23786,996586,653164,-343422,6822,4.025,81.1,653163.56,-343422,-24512.633832976444,71133.90435403283,46621.27052105639,-52.57821925274509,False,275.29999999999995,486.93790149892936
SF10409,Telangana,0.0,Wheat,Kharif,7.12,582.0,28.7,67.9,8.1,6.67,23.8,134.8,31.8,110.0,Drip,246.6,5.94,0.68,3.55,25.28,22480,479043,568294,89251,2902,8.711,42.8,568294.4,89251,12535.252808988764,67281.3202247191,79816.57303370787,15.705075189954496,True,276.6,407.5842696629213
SF10410,Karnataka,0.0,Chilli,Rabi,5.83,408.5,24.5,56.1,8.7,7.19,24.8,107.9,59.1,143.5,Rainfed,102.6,8.25,0.66,1.82,10.61,88133,306404,935091,628687,2117,5.012,38.8,935091.13,628687,107836.53516295025,52556.43224699829,160392.96740994853,67.23270783271361,True,310.5,363.12178387650084
SF10411,Punjab,0.0,Chilli,Zaid,0.83,494.4,31.3,55.6,6.7,6.89,27.3,160.8,68.9,93.9,Rainfed,124.5,4.92,0.74,1.74,1.44,98537,51450,141893,90443,280,5.143,34.6,141893.28,90443,108967.46987951807,61987.95180722892,170955.421686747,63.7402831711219,True,323.6,337.34939759036143
SF10412,Tamil Nadu,0.0,Groundnut,Kharif,8.23,690.9,28.8,55.1,7.4,5.98,37.3,124.9,48.0,114.9,Drip,242.8,0.5,0.73,1.56,12.84,46461,504340,596559,92219,4188,3.066,48.0,596559.24,92219,11205.224787363304,61280.68043742405,72485.90522478736,15.458487760640608,True,287.8,508.86998784933166
SF10413,Telangana,0.0,Rice,Rabi,3.87,291.0,25.5,67.9,7.2,6.54,31.8,125.2,68.1,141.0,Rainfed,219.4,1.36,0.96,2.76,10.68,19271,208303,205814,-2489,3402,3.139,44.4,205814.28,-2489,-643.1524547803617,53825.0645994832,53181.91214470284,-1.2093443594702011,False,334.3,879.0697674418604
SF10414,Tamil Nadu,0.0,Chilli,Kharif,12.2,1117.2,25.2,62.9,7.5,6.68,30.5,137.6,57.7,133.0,Drip,214.4,5.63,0.7,2.53,30.87,114738,852962,3541962,2689000,5906,5.227,56.2,3541962.06,2689000,220409.8360655738,69914.9180327869,290324.75409836066,75.91837518302003,True,328.3,484.09836065573774
SF10415,Andhra Pradesh,0.0,Cotton,Rabi,13.67,370.2,23.4,50.5,6.6,7.18,26.5,137.9,56.5,130.2,Rainfed,225.5,5.35,0.7,1.04,14.22,74137,784240,1054228,269988,5057,2.812,26.4,1054228.1400000001,269988,19750.402340892466,57369.422092172645,77119.8244330651,25.610019843904734,True,324.6,369.9341623994148
SF10416,Madhya Pradesh,0.0,Groundnut,Kharif,14.89,986.9,30.9,66.4,5.4,8.1,34.5,120.0,83.3,136.0,Rainfed,229.2,1.18,0.91,0.3,4.47,55565,934981,248376,-686605,4230,1.057,60.7,248375.55,-686605,-46111.82001343183,62792.545332437876,16680.725319006044,-276.4377395561568,False,339.3,284.0832773673606
SF10417,Gujarat,0.0,Rice,Kharif,12.33,814.2,26.7,58.6,6.8,6.14,24.7,92.4,40.6,129.8,Flood,155.5,7.8,0.8,2.25,27.74,22047,890657,611584,-279073,24144,1.149,35.8,611583.7799999999,-279073,-22633.65774533658,72234.95539334955,49601.29764801297,-45.63118067182922,False,262.8,1958.1508515815085
SF10418,Maharashtra,0.0,Pulses,Kharif,2.9,801.0,28.6,63.1,6.3,7.06,32.1,118.6,57.8,92.4,Drip,127.9,6.92,0.7,1.35,3.92,64237,161769,251809,90040,888,4.414,40.4,251809.04,90040,31048.275862068967,55782.41379310345,86830.68965517242,35.75726046328765,True,268.79999999999995,306.2068965517241
SF10419,Andhra Pradesh,0.0,Pulses,Rabi,11.5,415.8,18.8,48.9,7.9,6.15,23.5,138.4,62.1,106.6,Rainfed,211.4,8.26,0.8,0.69,7.94,80196,634370,636756,2386,2211,3.591,30.0,636756.24,2386,207.47826086956522,55162.608695652176,55370.086956521736,0.37471182054036395,True,307.1,192.2608695652174
SF10420,Tamil Nadu,0.0,Rice,Kharif,13.99,888.2,31.4,76.9,4.1,6.33,31.3,126.6,41.8,97.4,Sprinkler,231.7,6.81,0.68,2.61,36.51,23950,1141031,874414,-266617,18813,1.941,62.8,874414.5,-266617,-19057.684060042888,81560.47176554681,62502.78770550393,-30.490934500133804,False,265.79999999999995,1344.746247319514
SF10421,Madhya Pradesh,0.0,Wheat,Rabi,5.15,682.2,21.9,55.5,7.8,6.26,25.0,127.1,46.8,75.5,Drip,168.4,4.08,0.86,2.52,12.98,28283,337325,367113,29788,2689,4.827,46.4,367113.34,29788,5784.077669902912,65499.99999999999,71284.07766990291,8.114122899488713,True,249.39999999999998,522.1359223300971
SF10422,Madhya Pradesh,0.0,Maize,Rabi,8.28,80.0,21.6,53.8,5.6,6.35,20.5,96.1,47.9,159.6,Drip,148.4,3.61,0.73,2.61,21.61,22977,536063,496533,-39530,4442,4.865,33.4,496532.97,-39530,-4774.154589371981,64741.90821256039,59967.75362318841,-7.961202981473538,False,303.6,536.4734299516908
SF10423,Andhra Pradesh,0.0,Chilli,Rabi,0.95,514.7,21.2,51.1,6.4,7.1,22.9,109.4,72.6,116.4,Rainfed,271.0,3.7,0.98,1.8,1.71,112567,58865,192490,133625,341,5.015,48.9,192489.57,133625,140657.8947368421,61963.15789473685,202621.05263157896,69.41919060730427,True,298.4,358.94736842105266
SF10424,Gujarat,0.0,Pulses,Rabi,3.35,425.6,29.0,75.7,7.4,6.77,28.5,108.0,40.4,106.3,Sprinkler,247.8,6.15,0.9,1.31,4.39,72404,273969,317854,43885,1228,3.575,27.6,317853.56,43885,13100.0,81781.79104477612,94881.79104477611,13.80665336915691,True,254.7,366.56716417910445
SF10425,Madhya Pradesh,0.0,Rice,Zaid,11.56,326.4,26.5,47.9,7.4,6.44,21.5,120.8,43.6,97.8,Flood,216.8,7.32,0.72,2.46,28.44,23155,815618,658528,-157090,24934,1.141,31.4,658528.2000000001,-157090,-13589.100346020761,70555.19031141869,56966.08996539792,-23.854718402254726,False,262.2,2156.9204152249135
SF10426,Gujarat,0.0,Wheat,Kharif,12.17,770.4,24.9,71.9,6.6,7.07,24.1,94.3,60.1,123.2,Flood,207.2,6.93,0.89,2.71,32.98,24613,983846,811737,-172109,8688,3.796,41.9,811736.7399999999,-172109,-14142.070665571076,80841.90632703369,66699.83566146261,-21.202556985821765,False,277.6,713.886606409203
